# Student number: r0827913
# Iteration, Elapsed time, Mean value, Best value, Cycle
27,5.459699630737305,37391.31030963454,34543.54363749933,10,9,12,15,23,24,26,27,13,16,28,20,21,22,19,25,17,18,14,11,7,8,6,2,3,4,1,0,5,
28,5.687151670455933,36625.50087006862,31312.436800293388,10,9,12,13,16,28,20,22,21,25,15,23,24,26,19,27,17,18,14,11,7,8,6,2,3,4,1,0,5,
29,5.868653774261475,35567.59302575883,31312.436800293388,10,9,12,13,16,28,20,22,21,25,15,23,24,26,19,27,17,18,14,11,7,8,6,2,3,4,1,0,5,
30,6.050170183181763,34980.227194599116,31312.436800293388,10,9,12,13,16,28,20,22,21,25,15,23,24,26,19,27,17,18,14,11,7,8,6,2,3,4,1,0,5,
31,6.234678745269775,34280.90385585278,30670.28509156916,10,9,12,13,16,20,21,28,22,27,25,15,23,24,26,19,17,18,14,11,7,8,6,2,3,4,1,0,5,
32,6.406578540802002,32905.252068295755,30670.28509156916,10,9,12,13,16,20,21,28,22,27,25,15,23,24,26,19,17,18,14,11,7,8,6,2,3,4,1,0,5,
33,6.5776636600494385,31398.179995066548,30655.25840010332,10,9,12,13,16,28,20,22,27,25,15,23,24,26,19,21,17,18,14,11,7,8,6,2,3,4,1,0,5,
34,6.757216215133667,31089.60404332835,30577.64194190802,10,9,12,13,16,28,20,21,22,27,25,15,23,24,26,19,17,18,14,11,7,8,6,2,3,4,1,0,5,
35,6.938016176223755,30691.638318287096,30399.06018293204,9,12,13,16,22,20,21,28,27,25,15,23,24,26,19,17,18,14,11,7,8,6,2,3,4,1,0,5,10,
36,7.139625310897827,30642.219886566345,30399.06018293204,9,12,13,16,22,20,21,28,27,25,15,23,24,26,19,17,18,14,11,7,8,6,2,3,4,1,0,5,10,
37,7.329626798629761,30586.85356990603,30399.06018293204,9,12,13,16,22,20,21,28,27,25,15,23,24,26,19,17,18,14,11,7,8,6,2,3,4,1,0,5,10,
38,7.515661001205444,30518.058743427995,30399.06018293204,9,12,13,16,22,20,21,28,27,25,15,23,24,26,19,17,18,14,11,7,8,6,2,3,4,1,0,5,10,
39,7.700175762176514,30451.52766689781,30102.895288638352,9,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,8,6,2,3,4,1,0,5,10,
40,7.914116382598877,30371.49168196405,29998.102007150013,9,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,10,
41,8.116596221923828,30306.481424104546,29998.102007150013,9,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,10,
42,8.319541215896606,30101.51551616428,29998.102007150013,9,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,10,
43,8.558419704437256,30052.98675127674,29998.102007150013,9,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,10,
44,8.764394283294678,29998.102007150017,29998.102007150013,9,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,10,
45,8.952942609786987,29998.102007150017,29998.102007150013,9,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,10,
46,9.139443397521973,29998.102007150017,29998.102007150013,9,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,10,
47,9.33098578453064,29997.373750411218,29867.015794165804,10,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,9,
48,9.511950731277466,29994.46072345601,29867.015794165804,10,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,9,
49,9.700414896011353,29984.265129112795,29867.015794165804,10,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,9,
50,9.873603343963623,29941.297981523527,29867.015794165804,10,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,9,
51,10.046180486679077,29867.015794165804,29867.015794165804,10,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,9,
52,10.205764055252075,29867.015794165804,29867.015794165804,10,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,9,
53,10.40196967124939,29867.015794165804,29867.015794165804,10,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,9,
54,10.60459566116333,29867.015794165804,29867.015794165804,10,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,9,
55,10.820894241333008,29867.015794165804,29867.015794165804,10,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,9,
56,11.024344682693481,29867.015794165804,29867.015794165804,10,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,9,
57,11.21037220954895,29867.015794165804,29867.015794165804,10,12,13,16,20,22,21,28,27,25,15,23,24,26,19,17,18,14,11,7,6,8,2,3,4,1,0,5,9,
