# Student number: r0123456
# Iteration, Elapsed time, Mean value, Best value, Cycle
0,0.10867023468017578,96633.92681296298,81163.66842618109,8,16,27,26,23,19,15,13,20,24,4,3,7,18,14,22,0,9,17,28,21,5,6,2,10,25,1,11,12,
1,0.21838021278381348,90091.12021716124,66041.63571063767,7,14,17,24,10,5,9,28,13,23,25,21,18,26,27,20,16,19,22,15,6,11,12,8,2,3,4,1,0,
2,0.3254847526550293,85258.76171722279,66041.63571063767,7,14,17,24,10,5,9,28,13,23,25,21,18,26,27,20,16,19,22,15,6,11,12,8,2,3,4,1,0,
3,0.4376945495605469,81018.38918123484,66041.63571063767,7,14,17,24,10,5,9,28,13,23,25,21,18,26,27,20,16,19,22,15,6,11,12,8,2,3,4,1,0,
4,0.545428991317749,76884.51451183789,60277.81724293023,5,9,8,25,28,20,21,7,18,14,22,17,12,11,6,10,16,27,26,23,19,15,13,24,2,3,4,1,0,
5,0.6510884761810303,72595.22866023194,60277.81724293023,5,9,8,25,28,20,21,7,18,14,22,17,12,11,6,10,16,27,26,23,19,15,13,24,2,3,4,1,0,
6,0.7667984962463379,68700.26514504442,60277.81724293023,5,9,8,25,28,20,21,7,18,14,22,17,12,11,6,10,16,27,26,23,19,15,13,24,2,3,4,1,0,
7,0.8904504776000977,65652.19434061376,57314.059155231225,20,21,7,18,14,22,17,12,11,6,10,16,27,26,23,19,15,13,24,8,2,3,4,1,0,5,9,25,28,
8,0.9991559982299805,63113.5556662449,55400.36804353142,5,9,28,20,21,7,18,14,17,10,16,27,13,24,26,23,19,25,22,15,6,11,12,8,2,3,4,1,0,
9,1.1068658828735352,59929.65161289753,50109.993561957024,5,9,25,28,20,21,18,14,17,12,10,16,27,13,24,26,23,19,22,15,6,11,7,8,2,3,4,1,0,
10,1.2135803699493408,58128.59656308613,49477.129596894796,20,21,18,14,22,17,12,11,6,7,10,16,27,26,23,19,15,13,24,8,2,3,4,1,0,5,9,25,28,
11,1.3211524486541748,55494.10644051496,44250.04177510762,28,20,21,12,11,7,18,14,17,16,27,13,24,26,23,19,25,22,15,6,8,2,3,4,1,0,5,9,10,
12,1.4289250373840332,52997.953078217215,44250.04177510762,28,20,21,12,11,7,18,14,17,16,27,13,24,26,23,19,25,22,15,6,8,2,3,4,1,0,5,9,10,
13,1.5405669212341309,50290.12726099371,42524.41915154559,12,11,7,18,14,17,16,27,24,26,23,19,15,22,25,13,6,8,2,3,4,1,0,5,9,10,28,20,21,
14,1.647291898727417,48135.45273677866,40400.83447845617,7,18,14,17,16,27,24,26,23,19,25,22,15,13,20,28,21,6,8,2,3,4,1,0,5,9,10,12,11,
15,1.7545137405395508,45489.39836197403,40400.83447845617,7,18,14,17,16,27,24,26,23,19,25,22,15,13,20,28,21,6,8,2,3,4,1,0,5,9,10,12,11,
16,1.8622620105743408,43403.94423983025,37558.58877866755,24,26,23,19,15,25,13,20,21,28,22,18,14,17,12,6,8,2,3,4,1,0,5,9,7,11,10,16,27,
17,1.968935251235962,41650.13402823934,36233.02305455305,20,21,14,17,16,27,24,26,23,19,25,22,15,13,12,6,8,2,3,4,1,0,5,9,10,11,7,18,28,
18,2.0882561206817627,40106.251597501716,36233.02305455305,20,21,14,17,16,27,24,26,23,19,25,22,15,13,12,6,8,2,3,4,1,0,5,9,10,11,7,18,28,
19,2.2039496898651123,39256.22556737965,34750.29638803028,17,16,21,20,28,27,24,26,23,19,25,22,15,13,12,6,8,2,3,4,1,0,5,9,10,11,7,18,14,
20,2.32362961769104,37647.72198993313,33810.84491218731,16,27,24,26,23,15,13,20,28,19,25,22,21,18,12,6,8,2,3,4,1,0,5,9,10,7,11,14,17,
21,2.4423487186431885,36704.77550385886,33810.84491218731,16,27,24,26,23,15,13,20,28,19,25,22,21,18,12,6,8,2,3,4,1,0,5,9,10,7,11,14,17,
22,2.5592055320739746,35549.701872975216,33760.39674712445,16,27,24,26,23,15,13,19,25,22,20,28,21,12,6,8,2,3,4,1,0,5,9,10,7,11,18,14,17,
23,2.677924871444702,34572.71406230036,32782.977739130765,20,28,27,24,26,23,15,19,25,22,13,12,6,8,2,3,4,1,0,5,9,10,11,7,18,14,17,16,21,
24,2.792584180831909,34017.75121266539,32500.391521895664,24,26,23,15,19,25,20,21,28,22,18,14,17,13,12,6,8,2,3,4,1,0,5,9,10,7,11,16,27,
25,2.9052815437316895,33668.600503469715,32500.391521895664,24,26,23,15,19,25,20,21,28,22,18,14,17,13,12,6,8,2,3,4,1,0,5,9,10,7,11,16,27,
26,3.0199739933013916,33408.91713979297,31476.101527924737,25,27,24,26,23,15,13,20,28,22,21,18,14,12,8,6,2,3,4,1,0,5,9,10,7,11,17,16,19,
